68157548,I_Normal_0108,泡狐龍的鱗
68157549,I_Normal_0109,泡狐龍的紫毛
68157550,I_Normal_0110,泡狐龍的爪
68157551,I_Normal_0111,起泡滑液
68157552,I_Normal_0112,泡狐龍的逆鱗
68157553,I_Normal_0113,傘鳥的鱗
68157554,I_Normal_0114,傘鳥的羽鱗
68157555,I_Normal_0115,傘鳥的頭冠
68157556,I_Normal_0116,河童蛙的皮
68157557,I_Normal_0117,河童蛙的苔背甲
68157558,I_Normal_0118,河童蛙的嘴
68157559,I_Normal_0119,泥翁龍的鱗
68157560,I_Normal_0120,泥翁龍的甲殼
68157561,I_Normal_0121,泥翁龍的爪
68157562,I_Normal_0122,生肉
68157563,I_Normal_0123,地洞
68157564,I_Normal_0124,謹製糰子券
68157565,I_Normal_0125,蜂蜜
68157566,I_Normal_0126,青菇
68157567,I_Normal_0127,不死蟲
68157568,I_Normal_0128,藥草
68157569,I_Normal_0129,打消果實
68157570,I_Normal_0130,貫通果實
68157571,I_Normal_0131,鐵礦石
68157572,I_Normal_0132,大地結晶
68157573,I_Normal_0133,燕雀石
68157574,I_Normal_0134,輝龍石
68157575,I_Normal_0135,特產香菇
68157576,I_Normal_0136,嚴選香菇
68157577,I_Normal_0137,元氣飲料
68157578,I_Normal_0138,LV1放射彈
68157579,I_Normal_0139,LV2放射彈
68157580,I_Normal_0140,LV3放射彈
68157581,I_Normal_0141,蠻顎龍的毛皮
68157582,I_Normal_0142,蠻顎龍的鱗
68157583,I_Normal_0143,蠻顎龍的牙
68157584,I_Normal_0144,蠻顎龍的鼻骨
68157585,I_Normal_0145,蠻顎龍的尾巴
68157586,I_Normal_0146,蠻顎龍的逆鱗
68157587,I_Normal_0147,<COLOR FF0000>#Rejected#</COLOR> I_0147_Name
68157588,I_Normal_0148,<COLOR FF0000>#Rejected#</COLOR> I_0148_Name
68157589,I_Normal_0149,鎧玉
68157590,I_Normal_0150,上鎧玉
68157591,I_Normal_0151,尖鎧玉
68157592,I_Normal_0152,LV3徹甲榴彈
68157593,I_Normal_0153,LV3擴散彈
68157594,I_Normal_0154,LV2回復彈
68157595,I_Normal_0155,鬼人彈
68157596,I_Normal_0156,硬化彈
68157597,I_Normal_0157,貫通火炎彈
68157598,I_Normal_0158,貫通水冷彈
68157599,I_Normal_0159,貫通冰結彈
68157600,I_Normal_0160,貫通電擊彈
68157601,I_Normal_0161,滅龍彈
68157602,I_Normal_0162,貫通滅龍彈
68157603,I_Normal_0163,閃光彈
68157604,I_Normal_0164,古老的筆記
68157605,I_Normal_0165,傘鳥的喙
68157606,I_Normal_0166,河童蛙的盤子
68157607,I_Normal_0167,人魚龍的鱗
68157608,I_Normal_0168,人魚龍的甲殼
68157609,I_Normal_0169,人魚龍的鉤爪
68157610,I_Normal_0170,人魚龍的髮鰭
68157611,I_Normal_0171,人魚龍的睡眠粉
68157612,I_Normal_0172,怨虎龍的鱗
68157613,I_Normal_0173,怨虎龍的甲殼
68157614,I_Normal_0174,怨虎龍的腕刃
68157615,I_Normal_0175,怨虎龍的槍刃尾
68157616,I_Normal_0176,怨虎龍的兜角
68157617,I_Normal_0177,怨虎龍的刀殼
68157618,I_Normal_0178,怨虎龍的靈結晶
68157619,I_Normal_0179,怨虎龍的逆鱗
68157620,I_Normal_0180,金黃色的泥土
68157621,I_Normal_0181,泥翁龍的毛鰭
68157622,I_Normal_0182,泥翁龍的尾巴
68157623,I_Normal_0183,泥翁龍的鬍鬚
68157624,I_Normal_0184,泥翁龍的逆鱗
68157625,I_Normal_0185,雪鬼獸的毛
68157626,I_Normal_0186,雪鬼獸的皮
68157627,I_Normal_0187,雪鬼獸的臂甲
68157628,I_Normal_0188,雪鬼獸的角
68157629,I_Normal_0189,雪鬼獸的拳爪
68157630,I_Normal_0190,寒冷冰塊
68157631,I_Normal_0191,雪鬼膽
68157632,I_Normal_0192,<COLOR FF0000>#Rejected#</COLOR> I_0192_Name
68157633,I_Normal_0193,<COLOR FF0000>#Rejected#</COLOR> I_0193_Name
68157634,I_Normal_0194,<COLOR FF0000>#Rejected#</COLOR> I_0194_Name
68157635,I_Normal_0195,<COLOR FF0000>#Rejected#</COLOR> I_0195_Name
68157636,I_Normal_0196,<COLOR FF0000>#Rejected#</COLOR> I_0196_Name
68157637,I_Normal_0197,<COLOR FF0000>#Rejected#</COLOR> I_0197_Name
68157638,I_Normal_0198,<COLOR FF0000>#Rejected#</COLOR> I_0198_Name
68157639,I_Normal_0199,<COLOR FF0000>#Rejected#</COLOR> I_0199_Name
68157640,I_Normal_0200,<COLOR FF0000>#Rejected#</COLOR> I_0200_Name
68157641,I_Normal_0201,<COLOR FF0000>#Rejected#</COLOR> I_0201_Name
68157642,I_Normal_0202,<COLOR FF0000>#Rejected#</COLOR> I_0202_Name
68157643,I_Normal_0203,<COLOR FF0000>#Rejected#</COLOR> I_0203_Name
68157644,I_Normal_0204,<COLOR FF0000>#Rejected#</COLOR> I_0204_Name
68157645,I_Normal_0205,<COLOR FF0000>#Rejected#</COLOR> I_0205_Name
68157646,I_Normal_0206,<COLOR FF0000>#Rejected#</COLOR> I_0206_Name
68157647,I_Normal_0207,<COLOR FF0000>#Rejected#</COLOR> I_0207_Name
68157648,I_Normal_0208,<COLOR FF0000>#Rejected#</COLOR> I_0208_Name
68157649,I_Normal_0209,<COLOR FF0000>#Rejected#</COLOR> I_0209_Name
68157650,I_Normal_0210,<COLOR FF0000>#Rejected#</COLOR> I_0210_Name
68157651,I_Normal_0211,<COLOR FF0000>#Rejected#</COLOR> I_0211_Name
68157652,I_Normal_0212,<COLOR FF0000>#Rejected#</COLOR> I_0212_Name
68157653,I_Normal_0213,<COLOR FF0000>#Rejected#</COLOR> I_0213_Name
68157654,I_Normal_0214,<COLOR FF0000>#Rejected#</COLOR> I_0214_Name
68157655,I_Normal_0215,<COLOR FF0000>#Rejected#</COLOR> I_0215_Name
68157656,I_Normal_0216,<COLOR FF0000>#Rejected#</COLOR> I_0216_Name
68157657,I_Normal_0217,青熊獸的毛
68157658,I_Normal_0218,青熊獸的剛毛
68157659,I_Normal_0219,青熊獸的甲殼
68157660,I_Normal_0220,青熊獸的堅殼
68157661,I_Normal_0221,青熊獸的臂甲
68157662,I_Normal_0222,青熊獸的堅臂甲
68157663,I_Normal_0223,眠狗龍王的皮
68157664,I_Normal_0224,眠狗龍王的上皮
68157665,I_Normal_0225,眠狗龍王的爪
68157666,I_Normal_0226,眠狗龍王的尖爪
68157667,I_Normal_0227,白兔獸的毛
68157668,I_Normal_0228,白兔獸的剛毛
68157669,I_Normal_0229,白兔獸的耳
68157670,I_Normal_0230,白兔獸的大耳
68157671,I_Normal_0231,白兔獸的腹甲
68157672,I_Normal_0232,白兔獸的堅腹甲
68157673,I_Normal_0233,白兔獸的冰爪
68157674,I_Normal_0234,白兔獸的凍爪
68157675,I_Normal_0235,富有彈性的皮
68157676,I_Normal_0236,珍珠色的柔皮
68157677,I_Normal_0237,白化萃取液
68157678,I_Normal_0238,白化帶肉肋骨
68157679,I_Normal_0239,白化霜降肉
68157680,I_Normal_0240,土砂龍的甲殼
68157681,I_Normal_0241,土砂龍的堅殼
68157682,I_Normal_0242,土砂龍的背甲
68157683,I_Normal_0243,土砂龍的堅甲
68157684,I_Normal_0244,土砂龍的爪
68157685,I_Normal_0245,土砂龍的銳爪
68157686,I_Normal_0246,土砂龍的頭殼
68157687,I_Normal_0247,土砂龍的尾巴
68157688,I_Normal_0248,肥沃的泥
68157689,I_Normal_0249,毒狗龍王的皮
68157690,I_Normal_0250,毒狗龍王的上皮
68157691,I_Normal_0251,毒狗龍王的臂甲
68157692,I_Normal_0252,毒狗龍王的堅臂甲
68157693,I_Normal_0253,王者的喙
68157694,I_Normal_0254,海綿質的皮
68157695,I_Normal_0255,海綿質的上皮
68157696,I_Normal_0256,水獸的鱗
68157697,I_Normal_0257,水獸的上鱗
68157698,I_Normal_0258,水獸的爪
68157699,I_Normal_0259,水獸的銳爪
68157700,I_Normal_0260,水獸的頭冠
68157701,I_Normal_0261,高級的頭冠
68157702,I_Normal_0262,水獸的尾巴
68157703,I_Normal_0263,冰牙龍的甲殼
68157704,I_Normal_0264,冰牙龍的堅殼
68157705,I_Normal_0265,冰牙龍的毛皮
68157706,I_Normal_0266,冰牙龍的上毛皮
68157707,I_Normal_0267,冰牙龍的爪
68157708,I_Normal_0268,冰牙龍的銳爪
68157709,I_Normal_0269,冰牙龍的棘
68157710,I_Normal_0270,冰牙龍的尾巴
68157711,I_Normal_0271,琥珀色的牙
68157712,I_Normal_0272,琥珀色的銳牙
68157713,I_Normal_0273,赤甲獸的甲殼
68157714,I_Normal_0274,赤甲獸的堅殼
68157715,I_Normal_0275,赤甲獸的爪
68157716,I_Normal_0276,赤甲獸的尖爪
68157717,I_Normal_0277,赤甲獸的蛇腹甲
68157718,I_Normal_0278,岩龍的甲殼
68157719,I_Normal_0279,岩龍的堅殼
68157720,I_Normal_0280,岩龍之翼
68157721,I_Normal_0281,岩龍的淚
68157722,I_Normal_0282,迅龍的鱗
68157723,I_Normal_0283,迅龍的上鱗
68157724,I_Normal_0284,迅龍的黑毛
68157725,I_Normal_0285,迅龍的上黑毛
68157726,I_Normal_0286,迅龍的尾巴
68157727,I_Normal_0287,迅龍的尾棘
68157728,I_Normal_0288,迅龍的刃翼
68157729,I_Normal_0289,迅龍的銳刃翼
68157730,I_Normal_0290,迅龍的牙
68157731,I_Normal_0291,迅龍的銳牙
68157732,I_Normal_0292,迅龍的骨髓
68157733,I_Normal_0293,迅龍的延髓
68157734,I_Normal_0294,雌火龍的上鱗
68157735,I_Normal_0295,雌火龍的堅殼
68157736,I_Normal_0296,雌火龍的上棘
68157737,I_Normal_0297,雌火龍的紅玉
68157738,I_Normal_0298,雷狼龍的堅殼
68157739,I_Normal_0299,雷狼龍的高電毛
68157740,I_Normal_0300,雷狼龍的尖角
68157741,I_Normal_0301,雷狼龍的尖爪
68157742,I_Normal_0302,雷狼龍的高電殼
68157743,I_Normal_0303,雷狼龍的碧玉
68157744,I_Normal_0304,泡狐龍的上鱗
68157745,I_Normal_0305,泡狐龍的紫上毛
68157746,I_Normal_0306,泡狐龍的尖爪
68157747,I_Normal_0307,泡狐龍的上錦鰭
68157748,I_Normal_0308,起泡上滑液
68157749,I_Normal_0309,泡狐龍的水玉
68157750,I_Normal_0310,火龍的上鱗
68157751,I_Normal_0311,火龍的堅殼
68157752,I_Normal_0312,火龍之翼
68157753,I_Normal_0313,火龍的紅玉
68157754,I_Normal_0314,彎曲的角
68157755,I_Normal_0315,優質的彎曲角
68157756,I_Normal_0316,角龍的甲殼
68157757,I_Normal_0317,角龍的堅殼
68157758,I_Normal_0318,角龍的背甲
68157759,I_Normal_0319,角龍的堅甲
68157760,I_Normal_0320,角龍的尾甲
68157761,I_Normal_0321,角龍的牙
68157762,I_Normal_0322,角龍的骨髓
68157763,I_Normal_0323,角龍的延髓
68157764,I_Normal_0324,轟龍的鱗
68157765,I_Normal_0325,轟龍的上鱗
68157766,I_Normal_0326,轟龍的甲殼
68157767,I_Normal_0327,轟龍的堅殼
68157768,I_Normal_0328,轟龍的尾巴
68157769,I_Normal_0329,轟龍的爪
68157770,I_Normal_0330,轟龍的尖爪
68157771,I_Normal_0331,轟龍的牙
68157772,I_Normal_0332,轟龍的銳牙
68157773,I_Normal_0333,轟龍的頭殼
68157774,I_Normal_0334,轟龍的顎
68157775,I_Normal_0335,金獅子的尖角
68157776,I_Normal_0336,金獅子的銳牙
68157777,I_Normal_0337,金獅子的黑毛
68157778,I_Normal_0338,金獅子的尖爪
68157779,I_Normal_0339,金獅子的尾巴
68157780,I_Normal_0340,黃金色的毛
68157781,I_Normal_0341,霞龍的上皮
68157782,I_Normal_0342,霞龍的尖角
68157783,I_Normal_0343,霞龍的尖爪
68157784,I_Normal_0344,<COLOR FF0000>#Rejected#</COLOR> I_0344_Name
68157785,I_Normal_0345,霞龍的尾巴
68157786,I_Normal_0346,霞龍的寶玉
68157787,I_Normal_0347,鋼龍的堅殼
68157788,I_Normal_0348,鋼的上龍鱗
68157789,I_Normal_0349,鋼龍之翼
68157790,I_Normal_0350,鋼龍的尖角
68157791,I_Normal_0351,鋼龍的尾巴
68157792,I_Normal_0352,鋼龍的尖爪
68157793,I_Normal_0353,鋼龍的寶玉
68157794,I_Normal_0354,炎王龍的堅殼
68157795,I_Normal_0355,炎王龍的鬃毛
68157796,I_Normal_0356,炎王龍的尾巴
68157797,I_Normal_0357,炎王龍的尖角
68157798,I_Normal_0358,獄炎的龍鱗
68157799,I_Normal_0359,炎龍的尖爪
68157800,I_Normal_0360,炎龍之翼
68157801,I_Normal_0361,炎龍的塵粉
68157802,I_Normal_0362,炎龍的寶玉
68157803,I_Normal_0363,精靈鹿的角
68157804,I_Normal_0364,<COLOR FF0000>#Rejected#</COLOR> I_0364_Name
68157805,I_Normal_0365,雪鹿角
68157806,I_Normal_0366,草食龍的甲殼
68157807,I_Normal_0367,草食龍的堅殼
68157808,I_Normal_0368,草食龍的頭殼
68157809,I_Normal_0369,垂皮龍的皮
68157810,I_Normal_0370,垂皮龍的上皮
68157811,I_Normal_0371,丸鳥的羽
68157812,I_Normal_0372,飛甲蟲的甲殼
68157813,I_Normal_0373,飛甲蟲的堅殼
68157814,I_Normal_0374,飛甲蟲的羽
68157815,I_Normal_0375,飛甲蟲的麻痺針
68157816,I_Normal_0376,甲蟲的大顎
68157817,I_Normal_0377,甲蟲的腹袋
68157818,I_Normal_0378,優質腹袋
68157819,I_Normal_0379,野豬的毛皮
68157820,I_Normal_0380,野豬的上毛皮
68157821,I_Normal_0381,野豬的頭
68157822,I_Normal_0382,咬魚的皮
68157823,I_Normal_0383,咬魚的鬚
68157824,I_Normal_0384,咬魚的上皮
68157825,I_Normal_0385,咬魚的上鬚
68157826,I_Normal_0386,狗龍的鱗
68157827,I_Normal_0387,狗龍的上鱗
68157828,I_Normal_0388,狗龍的皮
68157829,I_Normal_0389,眠狗龍的皮
68157830,I_Normal_0390,眠狗龍的鱗
68157831,I_Normal_0391,眠狗龍的上鱗
68157832,I_Normal_0392,毒狗龍的鱗
68157833,I_Normal_0393,毒狗龍的上鱗
68157834,I_Normal_0394,毒狗龍的皮
68157835,I_Normal_0395,毒狗龍的毒牙
68157836,I_Normal_0396,冠突龍的甲殼
68157837,I_Normal_0397,冠突龍的頭殼
68157838,I_Normal_0398,冠突龍的堅殼
68157839,I_Normal_0399,水生獸的皮
68157840,I_Normal_0400,水生獸的上皮
68157841,I_Normal_0401,新生海綿質
68157842,I_Normal_0402,熔岩獸的鱗
68157843,I_Normal_0403,熔岩獸的上鱗
68157844,I_Normal_0404,巨大的鰭
68157845,I_Normal_0405,優質的鰭
68157846,I_Normal_0406,厚實的皮
68157847,I_Normal_0407,厚實的上皮
68157848,I_Normal_0408,鮫肌的鱗
68157849,I_Normal_0409,翼蛇龍的皮
68157850,I_Normal_0410,翼蛇龍的上皮
68157851,I_Normal_0411,條紋花樣的皮
68157852,I_Normal_0412,翼蛇龍的頭
68157853,I_Normal_0413,凶豺龍的鱗
68157854,I_Normal_0414,凶豺龍的皮
68157855,I_Normal_0415,凶豺龍的上鱗
68157856,I_Normal_0416,凶豺龍的上皮
68157857,I_Normal_0417,龍骨【小】
68157858,I_Normal_0418,龍骨【中】
68157859,I_Normal_0419,龍骨【大】
68157860,I_Normal_0420,上龍骨
68157861,I_Normal_0421,尖龍骨
68157862,I_Normal_0422,堅龍骨
68157863,I_Normal_0423,古龍骨
68157864,I_Normal_0424,巨大的骨
68157865,I_Normal_0425,堅固的骨
68157866,I_Normal_0426,鳥龍玉
68157867,I_Normal_0427,龍玉
68157868,I_Normal_0428,<COLOR FF0000>#Rejected#</COLOR> I_0428_Name
68157869,I_Normal_0429,<COLOR FF0000>#Rejected#</COLOR> I_0429_Name
68157870,I_Normal_0430,<COLOR FF0000>#Rejected#</COLOR> I_0430_Name
68157871,I_Normal_0431,尖爪
68157872,I_Normal_0432,尖牙
68157873,I_Normal_0433,銳爪
68157874,I_Normal_0434,溫暖的毛皮
68157875,I_Normal_0435,良質毛皮
68157876,I_Normal_0436,古龍之血
68157877,I_Normal_0437,鳴袋
68157878,I_Normal_0438,毒袋
68157879,I_Normal_0439,猛毒袋
68157880,I_Normal_0440,麻痺袋
68157881,I_Normal_0441,強力麻痺袋
68157882,I_Normal_0442,睡眠袋
68157883,I_Normal_0443,昏睡袋
68157884,I_Normal_0444,<COLOR FF0000>#Rejected#</COLOR> I_0444_Name
68157885,I_Normal_0445,爆炎袋
68157886,I_Normal_0446,電氣袋
68157887,I_Normal_0447,電擊袋
68157888,I_Normal_0448,冰結袋
68157889,I_Normal_0449,凍結袋
68157890,I_Normal_0450,水袋
68157891,I_Normal_0451,大水袋
68157892,I_Normal_0452,魔物體液
68157893,I_Normal_0453,魔物濃液
68157894,I_Normal_0454,急奔萃取液
68157895,I_Normal_0455,肉球印章
68157896,I_Normal_0456,貓毛紅玉
68157897,I_Normal_0457,火龍的翼爪
68157898,I_Normal_0458,火龍的延髓
68157899,I_Normal_0459,雷狼龍的角
68157900,I_Normal_0460,雷狼龍的尾巴
68157901,I_Normal_0461,超電雷光蟲
68157902,I_Normal_0462,泡狐龍的錦鰭
68157903,I_Normal_0463,泡狐龍的尾巴
68157904,I_Normal_0464,火龍的尾巴
68157905,I_Normal_0465,半熟肉
68157906,I_Normal_0466,烤焦肉
68157907,I_Normal_0467,古老的秘藥
68157908,I_Normal_0468,生命大粉塵
68157909,I_Normal_0469,全熟魚
68157910,I_Normal_0470,刺身魚
68157911,I_Normal_0471,活力劑
68157912,I_Normal_0472,隨身食物
68157913,I_Normal_0473,強走藥
68157914,I_Normal_0474,解毒草
68157915,I_Normal_0475,漢方藥
68157916,I_Normal_0476,漢方粉塵
68157917,I_Normal_0477,鬼人藥
68157918,I_Normal_0478,鬼人藥･大
68157919,I_Normal_0479,怪力種子
68157920,I_Normal_0480,鬼人粉塵
68157921,I_Normal_0481,力量之爪
68157922,I_Normal_0482,硬化藥
68157923,I_Normal_0483,硬化藥･大
68157924,I_Normal_0484,忍耐種子
68157925,I_Normal_0485,硬化粉塵
68157926,I_Normal_0486,守護之爪
68157927,I_Normal_0487,大爆彈桶G
68157928,I_Normal_0488,毒生肉
68157929,I_Normal_0489,麻痺生肉
68157930,I_Normal_0490,睡眠生肉
68157931,I_Normal_0491,回歸球
68157932,I_Normal_0492,毒煙霧球
68157933,I_Normal_0493,音爆彈
68157934,I_Normal_0494,捕獲用麻醉球
68157935,I_Normal_0495,毒苦無
68157936,I_Normal_0496,睡眠苦無
68157937,I_Normal_0497,麻痺苦無
68157938,I_Normal_0498,<COLOR FF0000>#Rejected#</COLOR> I_0498_Name
68157939,I_Normal_0499,堅硬竹筴魚
68157940,I_Normal_0500,補給專用隨身食物
68157941,I_Normal_0501,應急藥
68157942,I_Normal_0502,應急藥･大
68157943,I_Normal_0503,補給專用秘藥
68157944,I_Normal_0504,補給專用生命粉塵
68157945,I_Normal_0505,補給專用大粉塵
68157946,I_Normal_0506,補給專用漢方粉塵
68157947,I_Normal_0507,補給專用鬼人粉塵
68157948,I_Normal_0508,補給專用硬化粉塵
68157949,I_Normal_0509,補給專用麻痺陷阱
68157950,I_Normal_0510,補給專用地洞
68157951,I_Normal_0511,補給專用大爆彈桶
68157952,I_Normal_0512,補給專用音爆彈
68157953,I_Normal_0513,補給專用閃光彈
68157954,I_Normal_0514,補給專用回歸球
68157955,I_Normal_0515,補給專用麻醉球
68157956,I_Normal_0516,貪吃鮪魚
68157957,I_Normal_0517,貪吃鮪魚王
68157958,I_Normal_0518,鐮鼬龍王的毛
68157959,I_Normal_0519,鐮鼬龍王的皮
68157960,I_Normal_0520,鐮鼬龍王的尾
68157961,I_Normal_0521,鐮鼬龍王的上毛
68157962,I_Normal_0522,鐮鼬龍王的上皮
68157963,I_Normal_0523,鐮鼬龍王的上刃尾
68157964,I_Normal_0524,鐮鼬龍的毛
68157965,I_Normal_0525,鐮鼬龍的刃尾
68157966,I_Normal_0526,鐮鼬龍的剛毛
68157967,I_Normal_0527,傘鳥的上鱗
68157968,I_Normal_0528,傘鳥的上羽鱗
68157969,I_Normal_0529,傘鳥的大頭冠
68157970,I_Normal_0530,漂亮的尻子玉
68157971,I_Normal_0531,河童蛙的上皮
68157972,I_Normal_0532,河童蛙的苔堅甲
68157973,I_Normal_0533,河童蛙的大盤子
68157974,I_Normal_0534,河童蛙的大嘴
68157975,I_Normal_0535,天狗獸的毛
68157976,I_Normal_0536,天狗獸的頭襟
68157977,I_Normal_0537,天狗獸的臂羽
68157978,I_Normal_0538,天狗獸的尾甲
68157979,I_Normal_0539,天狗獸的爪
68157980,I_Normal_0540,毒毒柿子
68157981,I_Normal_0541,麻麻柿子
68157982,I_Normal_0542,閃閃柿子
68157983,I_Normal_0543,天狗獸的剛毛
68157984,I_Normal_0544,天狗獸的堅頭襟
68157985,I_Normal_0545,天狗獸的上臂羽
68157986,I_Normal_0546,天狗獸的堅尾甲
68157987,I_Normal_0547,天狗獸的尖爪
68157988,I_Normal_0548,人魚龍的上鱗
68157989,I_Normal_0549,人魚龍的堅殼
68157990,I_Normal_0550,人魚龍的尖鉤爪
68157991,I_Normal_0551,人魚龍的怒髮鰭
68157992,I_Normal_0552,人魚龍的沉睡粉
68157993,I_Normal_0553,怨虎龍的上鱗
68157994,I_Normal_0554,怨虎龍的堅殼
68157995,I_Normal_0555,怨虎龍的妖腕刃
68157996,I_Normal_0556,怨虎龍的剛兜角
68157997,I_Normal_0557,怨虎龍的妖刀殼
68157998,I_Normal_0558,怨虎龍的紫玉
